# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 2700.00      -0.2948948369288
 2800.00      -0.3029847366416
 2900.00      -0.3112082456852
 3000.00      -0.3195608904693
 3100.00      -0.3280384831652
 3200.00      -0.3366370955520
 3300.00      -0.3453530359136
 3400.00      -0.3541828285621
 3500.00      -0.3631231956285
 3600.00      -0.3721710408209
 3700.00      -0.3813234348936
 3800.00      -0.3905776026112
 3900.00      -0.3999309110214
 4000.00      -0.4093808588782
 4100.00      -0.4189250670791
 4200.00      -0.4285612699992
 4300.00      -0.4382873076193
 4400.00      -0.4481011183611
 4500.00      -0.4580007325508
 4600.00      -0.4679842664460
 4700.00      -0.4780499167657
 4800.00      -0.4881959556715
 4900.00      -0.4984207261567
 5000.00      -0.5087226378003
 5100.00      -0.5191001628526
 5200.00      -0.5295518326201
 5300.00      -0.5400762341222
 5400.00      -0.5506720069933
 5500.00      -0.5613378406110
 5600.00      -0.5720724714275
 5700.00      -0.5828746804882
 5800.00      -0.5937432911206
 5900.00      -0.6046771667805
 6000.00      -0.6156752090404
# V=  67.5509000000000
    0.00       0.0701835035422
  100.00       0.0701538804619
  200.00       0.0698154392610
  300.00       0.0689641709100
  400.00       0.0675831593867
  500.00       0.0656897465149
  600.00       0.0633115278623
  700.00       0.0604811079938
  800.00       0.0572319334663
  900.00       0.0535958302596
 1000.00       0.0496019389048
 1100.00       0.0452764430445
 1200.00       0.0406426755265
 1300.00       0.0357213764830
 1400.00       0.0305309932976
 1500.00       0.0250879729315
 1600.00       0.0194070269120
 1700.00       0.0135013633285
 1800.00       0.0073828864350
 1900.00       0.0010623669528
 2000.00      -0.0054504130995
 2100.00      -0.0121465372719
 2200.00      -0.0190178498349
 2300.00      -0.0260568662699
 2400.00      -0.0332566966051
 2500.00      -0.0406109795164
 2600.00      -0.0481138254680
 2700.00      -0.0557597674614
 2800.00      -0.0635437182124
 2900.00      -0.0714609327754
 3000.00      -0.0795069758009
 3100.00      -0.0876776927508
 3200.00      -0.0959691845034
 3300.00      -0.1043777848766
 3400.00      -0.1129000406678
 3500.00      -0.1215326938764
 3600.00      -0.1302726658222
 3700.00      -0.1391170429179
 3800.00      -0.1480630638893
 3900.00      -0.1571081082649
 4000.00      -0.1662496859849
 4100.00      -0.1754854279963
 4200.00      -0.1848130777232
 4300.00      -0.1942304833118
 4400.00      -0.2037355905671
 4500.00      -0.2133264365042
 4600.00      -0.2230011434515
 4700.00      -0.2327579136476
 4800.00      -0.2425950242811
 4900.00      -0.2525108229301
 5000.00      -0.2625037233622
 5100.00      -0.2725722016593
 5200.00      -0.2827147926381
 5300.00      -0.2929300865370
 5400.00      -0.3032167259474
 5500.00      -0.3135734029649
 5600.00      -0.3239988565439
 5700.00      -0.3344918700349
 5800.00      -0.3450512688921
 5900.00      -0.3556759185341
 6000.00      -0.3663647223473
# V=  62.6246000000000
    0.00       0.3618182888879
  100.00       0.3617920258026
  200.00       0.3614903148180
  300.00       0.3607190127123
  400.00       0.3594573809012
  500.00       0.3577188692675
  600.00       0.3555249350042
  700.00       0.3529018278812
  800.00       0.3498776672666
  900.00       0.3464801771640
 1000.00       0.3427354340242
 1100.00       0.3386673464602
 1200.00       0.3342975495557
 1300.00       0.3296455036662
 1400.00       0.3247286797584
 1500.00       0.3195627703617
 1600.00       0.3141618967859
 1700.00       0.3085387998372
 1800.00       0.3027050096341
 1900.00       0.2966709941800
 2000.00       0.2904462881541
 2100.00       0.2840396040726
 2200.00       0.2774589280967
 2300.00       0.2707116026440
 2400.00       0.2638043977345
 2500.00       0.2567435727500
 2600.00       0.2495349300420
 2700.00       0.2421838616058
 2800.00       0.2346953898458
 2900.00       0.2270742032954
 3000.00       0.2193246880158
 3100.00       0.2114509552862
 3200.00       0.2034568660973
 3300.00       0.1953460528859
 3400.00       0.1871219388756
 3500.00       0.1787877553388
 3600.00       0.1703465570439
 3700.00       0.1618012361173
 3800.00       0.1531545345126
 3900.00       0.1444090552568
 4000.00       0.1355672726158
 4100.00       0.1266315413043
 4200.00       0.1176041048499
 4300.00       0.1084871032020
 4400.00       0.0992825796711
 4500.00       0.0899924872671
 4600.00       0.0806186945016
 4700.00       0.0711629907070
 4800.00       0.0616270909236
 4900.00       0.0520126403948
 5000.00       0.0423212187110
 5100.00       0.0325543436333
 5200.00       0.0227134746285
 5300.00       0.0128000161422
 5400.00       0.0028153206319
 5500.00      -0.0072393086164
 5600.00      -0.0173626148709
 5700.00      -0.0275533855174
 5800.00      -0.0378104497891
 5900.00      -0.0481326766494
 6000.00      -0.0585189728127
# V=  57.9008000000000
    0.00       0.7248124519973
  100.00       0.7247876598466
  200.00       0.7245113217841
  300.00       0.7238021648604
  400.00       0.7226370519572
  500.00       0.7210273690683
  600.00       0.7189903494418
  700.00       0.7165470118882
  800.00       0.7137206291403
  900.00       0.7105349580623
 1000.00       0.7070129919684
 1100.00       0.7031762886167
 1200.00       0.6990446966880
 1300.00       0.6946363133012
 1400.00       0.6899675608649
 1500.00       0.6850533176858
 1600.00       0.6799070664350
 1700.00       0.6745410419641
 1800.00       0.6689663696613
 1900.00       0.6631931907852
 2000.00       0.6572307739415
 2100.00       0.6510876132203
 2200.00       0.6447715141165
 2300.00       0.6382896685629
 2400.00       0.6316487204154
 2500.00       0.6248548226387
 2600.00       0.6179136873170
 2700.00       0.6108306294752
 2800.00       0.6036106055644
 2900.00       0.5962582473478
 3000.00       0.5887778918137
 3100.00       0.5811736076535
 3200.00       0.5734492187629
 3300.00       0.5656083251552
 3400.00       0.5576543216236
 3500.00       0.5495904144356
 3600.00       0.5414196363061
 3700.00       0.5331448598594
 3800.00       0.5247688097615
 3900.00       0.5162940736790
 4000.00       0.5077231122009
 4100.00       0.4990582678399
 4200.00       0.4903017732164
 4300.00       0.4814557585142
 4400.00       0.4725222582856
 4500.00       0.4635032176743
 4600.00       0.4544004981173
 4700.00       0.4452158825763
 4800.00       0.4359510803482
 4900.00       0.4266077314934
 5000.00       0.4171874109203
 5100.00       0.4076916321573
 5200.00       0.3981218508422
 5300.00       0.3884794679539
 5400.00       0.3787658328106
 5500.00       0.3689822458535
 5600.00       0.3591299612364
 5700.00       0.3492101892366
 5800.00       0.3392240985019
 5900.00       0.3291728181490
 6000.00       0.3190574397224
# V=  53.4469000000000
    0.00       1.1730075977722
  100.00       1.1729814427282
  200.00       1.1727169434896
  300.00       1.1720508932001
  400.00       1.1709599357646
  500.00       1.1694547354641
  600.00       1.1675500541750
  700.00       1.1652629275010
  800.00       1.1626124094555
  900.00       1.1596185094173
 1000.00       1.1563011414398
 1100.00       1.1526794176040
 1200.00       1.1487712684260
 1300.00       1.1445932891427
 1400.00       1.1401607215707
 1500.00       1.1354875096201
 1600.00       1.1305863903210
 1700.00       1.1254689982715
 1800.00       1.1201459713553
 1900.00       1.1146270514524
