# P (GPa)             Gibbs free energy (Ry.)
# T= 0.000000 K
   11.0      -0.8027835536261
   12.0      -0.7941086002428
   13.0      -0.7854580207216
   14.0      -0.7768315280104
   15.0      -0.7682288421097
   16.0      -0.7596496891180
   17.0      -0.7510937986660
   18.0      -0.7425609088574
   19.0      -0.7340507597929
   20.0      -0.7255630989096
   21.0      -0.7170976781727
   22.0      -0.7086542525933
   23.0      -0.7002325849959
   24.0      -0.6918324397560
   25.0      -0.6834535869958
   26.0      -0.6750958021574
   27.0      -0.6667588619781
   28.0      -0.6584425503097
   29.0      -0.6501466538477
   30.0      -0.6418709614741
   31.0      -0.6336152690723
   32.0      -0.6253793739489
   33.0      -0.6171630764366
   34.0      -0.6089661831643
   35.0      -0.6007885015871
   36.0      -0.5926298424857
   37.0      -0.5844900223899
   38.0      -0.5763688584322
   39.0      -0.5682661708055
   40.0      -0.5601817852804
# T= 1500.000000 K
    0.0      -0.9089168199775
    1.0      -0.8999263170874
    2.0      -0.8909641280300
    3.0      -0.8820299000474
    4.0      -0.8731232803816
    5.0      -0.8642439162745
    6.0      -0.8553914556768
    7.0      -0.8465655575374
    8.0      -0.8377658896838
    9.0      -0.8289921265694
   10.0      -0.8202439501359
   11.0      -0.8115210473685
   12.0      -0.8028231146949
   13.0      -0.7941498518073
   14.0      -0.7855009678911
   15.0      -0.7768761753652
   16.0      -0.7682751942709
   17.0      -0.7596977501409
   18.0      -0.7511435725828
   19.0      -0.7426123993861
   20.0      -0.7341039702761
   21.0      -0.7256180327564
   22.0      -0.7171543382540
   23.0      -0.7087126418121
   24.0      -0.7002927060113
   25.0      -0.6918942948231
   26.0      -0.6835171785277
   27.0      -0.6751611321282
   28.0      -0.6668259322009
   29.0      -0.6585113626545
   30.0      -0.6502172097032
   31.0      -0.6419432622915
   32.0      -0.6336893161915
   33.0      -0.6254551682774
   34.0      -0.6172406190537
   35.0      -0.6090454749508
   36.0      -0.6008695430376
   37.0      -0.5927126343102
   38.0      -0.5845745650805
   39.0      -0.5764551521150
   40.0      -0.5683542158327
# T= 1600.000000 K
    0.0      -0.9182057252454
    1.0      -0.9091881164179
    2.0      -0.9001991859131
    3.0      -0.8912385800839
    4.0      -0.8823059452833
    5.0      -0.8734009278643
    6.0      -0.8645231741799
    7.0      -0.8556723315350
    8.0      -0.8468480589417
    9.0      -0.8380500235907
   10.0      -0.8292778998076
   11.0      -0.8205313689089
   12.0      -0.8118101177968
   13.0      -0.8031138424233
   14.0      -0.7944422422217
   15.0      -0.7857950261558
   16.0      -0.7771719061567
   17.0      -0.7685726022850
   18.0      -0.7599968395006
   19.0      -0.7514443474222
   20.0      -0.7429148634715
   21.0      -0.7344081270529
   22.0      -0.7259238856956
   23.0      -0.7174618902904
   24.0      -0.7090218959491
   25.0      -0.7006036649519
   26.0      -0.6922069609135
   27.0      -0.6838315542504
   28.0      -0.6754772195006
   29.0      -0.6671437331484
   30.0      -0.6588308790919
   31.0      -0.6505384430734
   32.0      -0.6422662141501
   33.0      -0.6340139879160
   34.0      -0.6257815608408
   35.0      -0.6175687336259
   36.0      -0.6093753124494
   37.0      -0.6012011040269
   38.0      -0.5930459195844
   39.0      -0.5849095751672
   40.0      -0.5767918872078
# T= 1700.000000 K
    0.0      -0.9277566011970
    1.0      -0.9187114848118
    2.0      -0.9096954130524
    3.0      -0.9007080313861
    4.0      -0.8917489852801
    5.0      -0.8828179202018
    6.0      -0.8739144816185
    7.0      -0.8650383149975
    8.0      -0.8561890670467
    9.0      -0.8473663968132
   10.0      -0.8385699708548
   11.0      -0.8297994633653
   12.0      -0.8210545550284
   13.0      -0.8123349326855
   14.0      -0.8036402917708
   15.0      -0.7949703315165
   16.0      -0.7863247606020
   17.0      -0.7777032905171
   18.0      -0.7691056413122
   19.0      -0.7605315373765
   20.0      -0.7519807083634
   21.0      -0.7434528912802
   22.0      -0.7349478252679
   23.0      -0.7264652578321
   24.0      -0.7180049393389
   25.0      -0.7095666249944
   26.0      -0.7011500767289
   27.0      -0.6927550578504
   28.0      -0.6843813388816
   29.0      -0.6760286938756
   30.0      -0.6676968992939
   31.0      -0.6593857389513
   32.0      -0.6510949981378
   33.0      -0.6428244660586
   34.0      -0.6345739380734
   35.0      -0.6263432102788
   36.0      -0.6181320835855
   37.0      -0.6099403638739
   38.0      -0.6017678575445
   39.0      -0.5936143760539
   40.0      -0.5854797351407
