# T (K)       E-ph (Ry.)
# V = 131.930000 (a.u.^3)
 2200.0       0.0873075461683
 2300.0       0.0909596024455
 2400.0       0.0946238842289
 2500.0       0.0982989953592
 2600.0       0.1019837420725
 2700.0       0.1056770980199
 2800.0       0.1093781762169
 2900.0       0.1130862063909
 3000.0       0.1168005165653
 3100.0       0.1205205179933
 3200.0       0.1242456927576
 3300.0       0.1279755835057
 3400.0       0.1317097849078
 3500.0       0.1354479365108
 3600.0       0.1391897167316
 3700.0       0.1429348377840
 3800.0       0.1466830413765
 3900.0       0.1504340950461
 4000.0       0.1541877890243
 4100.0       0.1579439335460
 4200.0       0.1617023565304
 4300.0       0.1654629015765
 4400.0       0.1692254262239
 4500.0       0.1729898004390
 4600.0       0.1767559052936
 4700.0       0.1805236318084
 4800.0       0.1842928799371
 4900.0       0.1880635576724
 5000.0       0.1918355802568
 5100.0       0.1956088694842
 5200.0       0.1993833530811
 5300.0       0.2031589641555
 5400.0       0.2069356407065
 5500.0       0.2107133251866
 5600.0       0.2144919641099
 5700.0       0.2182715077003
 5800.0       0.2220519095765
 5900.0       0.2258331264680
 6000.0       0.2296151179590
# V = 53.446900 (a.u.^3)
    5.0       0.0288155981720
  100.0       0.0288897685001
  200.0       0.0294339706746
  300.0       0.0304973089348
  400.0       0.0319694315536
  500.0       0.0338006246098
  600.0       0.0359516956979
  700.0       0.0383757483682
  800.0       0.0410249359738
  900.0       0.0438566419721
 1000.0       0.0468355507851
 1100.0       0.0499333933222
 1200.0       0.0531278646377
 1300.0       0.0564014271751
 1400.0       0.0597402587804
 1500.0       0.0631334050745
 1600.0       0.0665721222287
 1700.0       0.0700493757744
 1800.0       0.0735594605173
 1900.0       0.0770977121564
 2000.0       0.0806602876382
 2100.0       0.0842439969030
 2200.0       0.0878461731242
 2300.0       0.0914645719073
 2400.0       0.0950972924009
 2500.0       0.0987427150977
 2600.0       0.1023994524364
 2700.0       0.1060663092923
 2800.0       0.1097422511609
 2900.0       0.1134263783693
 3000.0       0.1171179050411
 3100.0       0.1208161418370
 3200.0       0.1245204817125
 3300.0       0.1282303880996
 3400.0       0.1319453850519
 3500.0       0.1356650489837
 3600.0       0.1393890017140
 3700.0       0.1431169045829
 3800.0       0.1468484534534
 3900.0       0.1505833744485
 4000.0       0.1543214203002
 4100.0       0.1580623672126
 4200.0       0.1618060121552
 4300.0       0.1655521705214
 4400.0       0.1693006740945
 4500.0       0.1730513692761
 4600.0       0.1768041155392
 4700.0       0.1805587840720
 4800.0       0.1843152565868
 4900.0       0.1880734242708
 5000.0       0.1918331868593
 5100.0       0.1955944518155
 5200.0       0.1993571336024
 5300.0       0.2031211530352
 5400.0       0.2068864367045
 5500.0       0.2106529164604
 5600.0       0.2144205289513
 5700.0       0.2181892152099
 5800.0       0.2219589202814
 5900.0       0.2257295928890
 6000.0       0.2295011851318
# V = 49.262900 (a.u.^3)
    5.0       0.0310654241888
  100.0       0.0311507577703
  200.0       0.0316671254244
  300.0       0.0326629910933
  400.0       0.0340392588509
  500.0       0.0357474395910
  600.0       0.0377587169836
  700.0       0.0400380827169
  800.0       0.0425459309658
  900.0       0.0452440394587
 1000.0       0.0480988730223
 1100.0       0.0510824556885
 1200.0       0.0541720257097
 1300.0       0.0573492628096
 1400.0       0.0605994624979
 1500.0       0.0639108014479
 1600.0       0.0672737315750
 1700.0       0.0706804977913
 1800.0       0.0741247605985
 1900.0       0.0776013027436
 2000.0       0.0811058014885
 2100.0       0.0846346514494
 2200.0       0.0881848262215
 2300.0       0.0917537697374
 2400.0       0.0953393104758
 2500.0       0.0989395932987
 2600.0       0.1025530249590
 2700.0       0.1061782302632
 2800.0       0.1098140165938
 2900.0       0.1134593450231
 3000.0       0.1171133066612
 3100.0       0.1207751031793
 3200.0       0.1244440306884
 3300.0       0.1281194663246
 3400.0       0.1318008570333
 3500.0       0.1354877101471
 3600.0       0.1391795854353
 3700.0       0.1428760883657
 3800.0       0.1465768643712
 3900.0       0.1502815939516
 4000.0       0.1539899884729
 4100.0       0.1577017865525
 4200.0       0.1614167509373
 4300.0       0.1651346657985
 4400.0       0.1688553343805
 4500.0       0.1725785769509
 4600.0       0.1763042290077
 4700.0       0.1800321397074
 4800.0       0.1837621704833
 4900.0       0.1874941938266
 5000.0       0.1912280922098
 5100.0       0.1949637571329
 5200.0       0.1987010882764
 5300.0       0.2024399927474
 5400.0       0.2061803844074
 5500.0       0.2099221832717
 5600.0       0.2136653149711
 5700.0       0.2174097102694
 5800.0       0.2211553046294
 5900.0       0.2249020378221
 6000.0       0.2286498535740
