# T (K)               Helmholtz Free Energy (Ry.)
# V= 131.9300000000000
 3400.00      -1.0933445980628
 3500.00      -1.1049764883475
 3600.00      -1.1167167028032
 3700.00      -1.1285622505320
 3800.00      -1.1405102852474
 3900.00      -1.1525581287106
 4000.00      -1.1647032236705
 4100.00      -1.1769431479950
 4200.00      -1.1892755981303
 4300.00      -1.2016983752186
 4400.00      -1.2142093802743
 4500.00      -1.2268066207439
 4600.00      -1.2394881793248
 4700.00      -1.2522522312871
 4800.00      -1.2650970273819
 4900.00      -1.2780208805150
 5000.00      -1.2910221879303
 5100.00      -1.3040994009188
 5200.00      -1.3172510325501
 5300.00      -1.3304756586913
 5400.00      -1.3437719014095
 5500.00      -1.3571384378317
 5600.00      -1.3705739887116
 5700.00      -1.3840773266995
 5800.00      -1.3976472676346
 5900.00      -1.4112826560400
 6000.00      -1.4249823912585
# V= 121.0747242424243
    0.00      -0.8185239728901
  100.00      -0.8186793862403
  200.00      -0.8198122579919
  300.00      -0.8220860769619
  400.00      -0.8253382248048
  500.00      -0.8294067164141
  600.00      -0.8341638247241
  700.00      -0.8395120052442
  800.00      -0.8453760478271
  900.00      -0.8516968220166
 1000.00      -0.8584268870243
 1100.00      -0.8655274622956
 1200.00      -0.8729663251795
 1300.00      -0.8807163046812
 1400.00      -0.8887542054149
 1500.00      -0.8970600077630
 1600.00      -0.9056162636273
 1700.00      -0.9144076363764
 1800.00      -0.9234205425550
 1900.00      -0.9326428701746
 2000.00      -0.9420637566038
 2100.00      -0.9516733991962
 2200.00      -0.9614629167916
 2300.00      -0.9714242201037
 2400.00      -0.9815499120998
 2500.00      -0.9918332064970
 2600.00      -1.0022678475997
 2700.00      -1.0128480617400
 2800.00      -1.0235684941086
 2900.00      -1.0344241686344
 3000.00      -1.0454104538035
 3100.00      -1.0565230171339
 3200.00      -1.0677578071532
 3300.00      -1.0791110239069
 3400.00      -1.0905790980659
 3500.00      -1.1021586651525
 3600.00      -1.1138465509084
 3700.00      -1.1256397637157
 3800.00      -1.1375354599492
 3900.00      -1.1495309596786
 4000.00      -1.1616237074623
 4100.00      -1.1738112811807
 4200.00      -1.1860913772085
 4300.00      -1.1984617972912
 4400.00      -1.2109204436870
 4500.00      -1.2234653223960
 4600.00      -1.2360945177604
 4700.00      -1.2488062041846
 4800.00      -1.2615986325477
 4900.00      -1.2744701171581
 5000.00      -1.2874190543665
 5100.00      -1.3004438961977
 5200.00      -1.3135431558942
 5300.00      -1.3267154091316
 5400.00      -1.3399592779429
 5500.00      -1.3532734399980
 5600.00      -1.3666566164609
 5700.00      -1.3801075796401
 5800.00      -1.3936251448734
 5900.00      -1.4072081582821
 6000.00      -1.4208555180168
# V= 120.2397030303030
    0.00      -0.8172412655887
  100.00      -0.8173924032888
  200.00      -0.8185029083208
  300.00      -0.8207413323036
  400.00      -0.8239511429777
  500.00      -0.8279736849079
  600.00      -0.8326828469960
  700.00      -0.8379818895061
  800.00      -0.8437960310985
  900.00      -0.8500663875456
 1000.00      -0.8567456687997
 1100.00      -0.8637951918211
 1200.00      -0.8711827988928
 1300.00      -0.8788813651709
 1400.00      -0.8868677282811
 1500.00      -0.8951218928133
 1600.00      -0.9036264289706
 1700.00      -0.9123660142893
 1800.00      -0.9213270765142
 1900.00      -0.9304975125895
 2000.00      -0.9398664666007
 2100.00      -0.9494241421898
 2200.00      -0.9591616625281
 2300.00      -0.9690709422427
 2400.00      -0.9791445878173
 2500.00      -0.9893758153703
 2600.00      -0.9997583721736
 2700.00      -1.0102864860368
 2800.00      -1.0209548041571
 2900.00      -1.0317583521145
 3000.00      -1.0426924991241
 3100.00      -1.0537529145312
 3200.00      -1.0649355477814
 3300.00      -1.0762366002045
 3400.00      -1.0876525020509
 3500.00      -1.0991798901934
 3600.00      -1.1108155913572
 3700.00      -1.1225566132455
 3800.00      -1.1344001148440
 3900.00      -1.1463434145954
 4000.00      -1.1583839588353
 4100.00      -1.1705193254717
 4200.00      -1.1827472108219
 4300.00      -1.1950654172317
 4400.00      -1.2074718481802
 4500.00      -1.2199645082701
 4600.00      -1.2325414834522
 4700.00      -1.2452009472978
 4800.00      -1.2579411508158
 4900.00      -1.2707604096906
 5000.00      -1.2836571194063
 5100.00      -1.2966297327078
 5200.00      -1.3096767630126
 5300.00      -1.3227967858106
 5400.00      -1.3359884231115
 5500.00      -1.3492503531135
 5600.00      -1.3625812973859
 5700.00      -1.3759800279066
 5800.00      -1.3894453595278
 5900.00      -1.4029761399320
 6000.00      -1.4165712661103
# V= 119.4046818181818
    0.00      -0.8157869376511
  100.00      -0.8159338492270
  200.00      -0.8170222012315
  300.00      -0.8192255101773
  400.00      -0.8223932591319
  500.00      -0.8263701018162
  600.00      -0.8310315439311
