# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  57.9008      0.557654322
  53.4469      1.013076581
  49.2629      1.569056658
# T= 3500.000000 K
 131.9300     -1.135935904
 124.1700     -1.109911600
 116.7460     -1.079732822
 109.5930     -1.039705541
 102.7770     -0.985825211
  96.1639     -0.915269061
  89.9554     -0.823003114
  83.9494     -0.703808623
  78.2133     -0.551842822
  72.7471     -0.363123196
  67.5509     -0.121532694
  62.6246      0.178787755
  57.9008      0.549590414
  53.4469      1.005285337
  49.2629      1.561516861
# T= 3600.000000 K
 131.9300     -1.148398082
 124.1700     -1.121752563
 116.7460     -1.091101945
 109.5930     -1.050660341
 102.7770     -0.996381677
  96.1639     -0.925480969
  89.9554     -0.832883107
  83.9494     -0.713366695
  78.2133     -0.561090812
  72.7471     -0.372171041
  67.5509     -0.130272666
  62.6246      0.170346557
  57.9008      0.541419636
  53.4469      0.997387741
  49.2629      1.553871638
# T= 3700.000000 K
 131.9300     -1.160965591
 124.1700     -1.133698888
 116.7460     -1.102576409
 109.5930     -1.061720458
 102.7770     -1.007043208
  96.1639     -0.935797995
  89.9554     -0.842868139
  83.9494     -0.723029687
  78.2133     -0.570443506
  72.7471     -0.381323435
  67.5509     -0.139117043
  62.6246      0.161801236
  57.9008      0.533144860
  53.4469      0.989386634
  49.2629      1.546123786
# T= 3800.000000 K
 131.9300     -1.173635592
 124.1700     -1.145747737
 116.7460     -1.114153380
 109.5930     -1.072883061
 102.7770     -1.017806983
  96.1639     -0.946217322
  89.9554     -0.852955402
  83.9494     -0.732794799
  78.2133     -0.579898116
  72.7471     -0.390577603
  67.5509     -0.148063064
  62.6246      0.153154535
  57.9008      0.524768810
  53.4469      0.981284710
  49.2629      1.538275958
# T= 3900.000000 K
 131.9300     -1.186405392
 124.1700     -1.157896421
 116.7460     -1.125830171
 109.5930     -1.084145467
 102.7770     -1.028670331
  96.1639     -0.956736279
  89.9554     -0.863142230
  83.9494     -0.742659376
  78.2133     -0.589451998
  72.7471     -0.399930911
  67.5509     -0.157108108
  62.6246      0.144409055
  57.9008      0.516294074
  53.4469      0.973084532
  49.2629      1.530330677
# T= 4000.000000 K
 131.9300     -1.199272439
 124.1700     -1.170142388
 116.7460     -1.137604234
 109.5930     -1.095505129
 102.7770     -1.039630712
  96.1639     -0.967352331
  89.9554     -0.873426095
  83.9494     -0.752620894
  78.2133     -0.599102642
  72.7471     -0.409380859
  67.5509     -0.166249686
  62.6246      0.135567273
  57.9008      0.507723112
  53.4469      0.964788536
  49.2629      1.522290346
# T= 4100.000000 K
 131.9300     -1.212234308
 124.1700     -1.182483213
 116.7460     -1.149473145
 109.5930     -1.106959628
 102.7770     -1.050685717
  96.1639     -0.978063067
  89.9554     -0.883804591
  83.9494     -0.762676958
  78.2133     -0.608847659
  72.7471     -0.418925067
  67.5509     -0.175485428
  62.6246      0.126631541
  57.9008      0.499058268
  53.4469      0.956399043
  49.2629      1.514157253
# T= 4200.000000 K
 131.9300     -1.225288690
 124.1700     -1.194916588
 116.7460     -1.161434599
 109.5930     -1.118506660
 102.7770     -1.061833048
  96.1639     -0.988866195
  89.9554     -0.894275430
  83.9494     -0.772825284
  78.2133     -0.618684776
  72.7471     -0.428561270
  67.5509     -0.184813078
  62.6246      0.117604105
  57.9008      0.490301773
  53.4469      0.947918265
  49.2629      1.505933580
# T= 4300.000000 K
 131.9300     -1.238433386
 124.1700     -1.207440315
 116.7460     -1.173486400
 109.5930     -1.130144032
 102.7770     -1.073070520
  96.1639     -0.999759529
  89.9554     -0.904836432
  83.9494     -0.783063696
  78.2133     -0.628611825
  72.7471     -0.438287308
  67.5509     -0.194230483
  62.6246      0.108487103
  57.9008      0.481455759
  53.4469      0.939348314
  49.2629      1.497621412
# T= 4400.000000 K
 131.9300     -1.251666301
 124.1700     -1.220052299
 116.7460     -1.185626454
 109.5930     -1.141869651
 102.7770     -1.084396047
  96.1639     -1.010740984
  89.9554     -0.915485514
  83.9494     -0.793390119
  78.2133     -0.638626737
  72.7471     -0.448101118
  67.5509     -0.203735591
  62.6246      0.099282580
  57.9008      0.472522258
  53.4469      0.930691208
  49.2629      1.489222741
# T= 4500.000000 K
 131.9300     -1.264985433
 124.1700     -1.232750539
 116.7460     -1.197852760
 109.5930     -1.153681519
 102.7770     -1.095807638
  96.1639     -1.021808570
  89.9554     -0.926220689
  83.9494     -0.803802570
  78.2133     -0.648727538
  72.7471     -0.458000733
  67.5509     -0.213326437
  62.6246      0.089992487
  57.9008      0.463503218
  53.4469      0.921948877
  49.2629      1.480739473
# T= 4600.000000 K
 131.9300     -1.278388869
 124.1700     -1.245533121
 116.7460     -1.210163408
 109.5930     -1.165577727
 102.7770     -1.107303388
  96.1639     -1.032960382
  89.9554     -0.937040059
  83.9494     -0.814299154
  78.2133     -0.658912337
  72.7471     -0.467984266
  67.5509     -0.223001143
  62.6246      0.080618695
  57.9008      0.454400498
  53.4469      0.913123167
  49.2629      1.472173432
# T= 4700.000000 K
 131.9300     -1.291874780
 124.1700     -1.258398216
 116.7460     -1.222556570
 109.5930     -1.177556448
 102.7770     -1.118881476
  96.1639     -1.044194601
  89.9554     -0.947941803
  83.9494     -0.824878057
  78.2133     -0.669179327
  72.7471     -0.478049917
  67.5509     -0.232757914
  62.6246      0.071162991
  57.9008      0.445215883
  53.4469      0.904215848
  49.2629      1.463526368
# T= 4800.000000 K
 131.9300     -1.305441413
 124.1700     -1.271344073
 116.7460     -1.235030494
 109.5930     -1.189615932
 102.7770     -1.130540158
  96.1639     -1.055509481
  89.9554     -0.958924182
  83.9494     -0.835537539
  78.2133     -0.679526775
  72.7471     -0.488195956
  67.5509     -0.242595024
  62.6246      0.061627091
  57.9008      0.435951080
  53.4469      0.895228617
  49.2629      1.454799958
# T= 4900.000000 K
 131.9300     -1.319087090
 124.1700     -1.284369013
 116.7460     -1.247583503
 109.5930     -1.201754502
 102.7770     -1.142277761
  96.1639     -1.066903351
  89.9554     -0.969985525
  83.9494     -0.846275935
  78.2133     -0.689953020
  72.7471     -0.498420726
  67.5509     -0.252510823
  62.6246      0.052012640
  57.9008      0.426607731
  53.4469      0.886163103
  49.2629      1.445995813
# T= 5000.000000 K
 131.9300     -1.332810199
 124.1700     -1.297471423
 116.7460     -1.260213986
 109.5930     -1.213970549
 102.7770     -1.154092681
  96.1639     -1.078374606
  89.9554     -0.981124231
  83.9494     -0.857091647
  78.2133     -0.700456467
  72.7471     -0.508722638
  67.5509     -0.262503723
  62.6246      0.042321219
  57.9008      0.417187411
  53.4469      0.877020870
  49.2629      1.437115479
# T= 5100.000000 K
 131.9300     -1.346609194
 124.1700     -1.310649759
 116.7460     -1.272920397
 109.5930     -1.226262528
 102.7770     -1.165983377
  96.1639     -1.089921706
  89.9554     -0.992338760
  83.9494     -0.867983137
  78.2133     -0.711035585
  72.7471     -0.519100163
  67.5509     -0.272572202
  62.6246      0.032554344
  57.9008      0.407691632
  53.4469      0.867803422
  49.2629      1.428160445
# T= 5200.000000 K
 131.9300     -1.360482590
 124.1700     -1.323902533
 116.7460     -1.285701251
 109.5930     -1.238628954
 102.7770     -1.177948369
  96.1639     -1.101543171
  89.9554     -1.003627634
  83.9494     -0.878948930
  78.2133     -0.721688901
  72.7471     -0.529551833
  67.5509     -0.282714793
  62.6246      0.022713475
  57.9008      0.398121851
  53.4469      0.858512204
  49.2629      1.419132141
# T= 5300.000000 K
 131.9300     -1.374428956
 124.1700     -1.337228316
 116.7460     -1.298555120
 109.5930     -1.251068400
 102.7770     -1.189986233
  96.1639     -1.113237576
  89.9554     -1.014989430
  83.9494     -0.889987607
  78.2133     -0.732415001
  72.7471     -0.540076234
  67.5509     -0.292930087
  62.6246      0.012800016
  57.9008      0.388479468
  53.4469      0.849148611
  49.2629      1.410031946
# T= 5400.000000 K
 131.9300     -1.388446918
 124.1700     -1.350625734
 116.7460     -1.311480628
 109.5930     -1.263579492
 102.7770     -1.202095599
  96.1639     -1.125003550
  89.9554     -1.026422781
  83.9494     -0.901097799
  78.2133     -0.743212520
  72.7471     -0.550672007
  67.5509     -0.303216726
  62.6246      0.002815321
  57.9008      0.378765833
  53.4469      0.839713981
  49.2629      1.400861188
# T= 5500.000000 K
 131.9300     -1.402535152
 124.1700     -1.364093462
 116.7460     -1.324476452
 109.5930     -1.276160906
 102.7770     -1.214275146
  96.1639     -1.136839774
  89.9554     -1.037926366
  83.9494     -0.912278192
  78.2133     -0.754080145
  72.7471     -0.561337841
  67.5509     -0.313573403
  62.6246     -0.007239309
  57.9008      0.368982246
  53.4469      0.830209609
  49.2629      1.391621145
# T= 5600.000000 K
 131.9300     -1.416692382
 124.1700     -1.377630223
 116.7460     -1.337541317
 109.5930     -1.288811367
 102.7770     -1.226523603
  96.1639     -1.148744975
  89.9554     -1.049498915
  83.9494     -0.923527514
  78.2133     -0.765016610
  72.7471     -0.572072471
  67.5509     -0.323998857
  62.6246     -0.017362615
  57.9008      0.359129961
  53.4469      0.820636742
  49.2629      1.382313055
# T= 5700.000000 K
 131.9300     -1.430917376
 124.1700     -1.391234786
 116.7460     -1.350673990
 109.5930     -1.301529645
 102.7770     -1.238839742
  96.1639     -1.160717925
  89.9554     -1.061139201
  83.9494     -0.934844543
  78.2133     -0.776020694
  72.7471     -0.582874680
  67.5509     -0.334491870
  62.6246     -0.027553386
  57.9008      0.349210189
  53.4469      0.810996583
  49.2629      1.372938107
# T= 5800.000000 K
 131.9300     -1.445208947
 124.1700     -1.404905964
 116.7460     -1.363873285
 109.5930     -1.314314552
 102.7770     -1.251222380
  96.1639     -1.172757441
  89.9554     -1.072846043
  83.9494     -0.946228096
  78.2133     -0.787091219
  72.7471     -0.593743291
  67.5509     -0.345051269
  62.6246     -0.037810450
  57.9008      0.339224099
  53.4469      0.801290294
  49.2629      1.363497455
# T= 5900.000000 K
 131.9300     -1.459565949
 124.1700     -1.418642610
 116.7460     -1.377138056
 109.5930     -1.327164943
 102.7770     -1.263670374
  96.1639     -1.184862379
  89.9554     -1.084618296
  83.9494     -0.957677033
  78.2133     -0.798227045
  72.7471     -0.604677167
  67.5509     -0.355675919
  62.6246     -0.048132677
  57.9008      0.329172818
  53.4469      0.791518998
  49.2629      1.353992210
# T= 6000.000000 K
 131.9300     -1.473987274
 124.1700     -1.432443615
 116.7460     -1.390467193
 109.5930     -1.340079710
 102.7770     -1.276182618
  96.1639     -1.197031633
  89.9554     -1.096454857
  83.9494     -0.969190250
  78.2133     -0.809427072
  72.7471     -0.615675209
  67.5509     -0.366364722
  62.6246     -0.058518973
  57.9008      0.319057440
  53.4469      0.781683782
  49.2629      1.344423449
