# T (K)      fittedE (Ry.)      P (GPa)
# V = 83.611950 (a.u.^3)
 1100.0      -0.1534406925972     569.5825884177932
 1150.0      -0.1505784949210     570.1274187728498
 1200.0      -0.1477359196415     570.6717428531300
 1250.0      -0.1448778766348     571.2141498131323
 1300.0      -0.1420399329423     571.7377853851772
 1350.0      -0.1391443307174     572.2818872934865
 1400.0      -0.1363027626014     572.8293761994855
 1450.0      -0.1334591405147     573.3734608938972
 1500.0      -0.1306351291377     573.9346588238903
 1550.0      -0.1278026347857     574.4705277936640
 1600.0      -0.1249874538447     574.9988961913224
 1650.0      -0.1221508425148     575.5343460827141
 1700.0      -0.1192060985984     576.0780534187645
 1750.0      -0.1163836506635     576.6089030593193
 1800.0      -0.1135369245383     577.1520134128249
 1850.0      -0.1106916409987     577.6949897216765
 1900.0      -0.1078357367063     578.2481678126946
 1950.0      -0.1049555178864     578.7762855309264
 2000.0      -0.1021148822487     579.3149634854295
 2050.0      -0.0992827227756     579.8589492407596
 2100.0      -0.0964371149858     580.4026215610635
 2150.0      -0.0935437409873     580.9477771918253
 2200.0      -0.0907148053150     581.4993588244888
 2250.0      -0.0878487133637     582.0464080411580
 2300.0      -0.0851847206166     582.5924399801686
 2350.0      -0.0823285433070     583.1200707361800
 2400.0      -0.0793152211027     583.6663115856007
 2450.0      -0.0763553459834     584.2126751616192
 2500.0      -0.0735047930757     584.7384399980826
 2550.0      -0.0707963160886     585.2848919545635
 2600.0      -0.0679982903372     585.8303241345943
 2650.0      -0.0651722410078     586.3667460559184
 2700.0      -0.0621925395347     586.9106874862783
 2750.0      -0.0593706315471     587.4354396588650
 2800.0      -0.0565224974005     587.9788627042918
 2850.0      -0.0536948503821     588.5218993679432
 2900.0      -0.0508253784495     589.0635453560776
 2950.0      -0.0480333072534     589.6067406603315
 3000.0      -0.0451509861527     590.1575544127033
 3050.0      -0.0421806635633     590.7041502865148
 3100.0      -0.0392488013124     591.2764121471042
 3150.0      -0.0367362272665     591.8263942836666
 3200.0      -0.0338393726662     592.3443054752942
 3250.0      -0.0307927540309     592.8795457540010
 3300.0      -0.0281908853336     593.4282570345533
 3350.0      -0.0249750812566     593.9617879928184
 3400.0      -0.0221871649334     594.5381483697561
 3450.0      -0.0197313440076     595.0788658526616
 3500.0      -0.0167260216307     595.5966757534036
 3550.0      -0.0137555308363     596.1411702986336
 3600.0      -0.0109288435038     596.6901400652947
 3650.0      -0.0081078099932     597.2231184966407
 3700.0      -0.0051690898795     597.7668578841846
 3750.0      -0.0023041218428     598.2921525150298
 3800.0       0.0004770542861     598.8396887429153
 3850.0       0.0032830623915     599.3864925308868
 3900.0       0.0060759527788     599.9101500775989
 3950.0       0.0091580860805     600.4559029032212
 4000.0       0.0120368272170     601.0254974181017
 4050.0       0.0145586553894     601.5767005981618
 4100.0       0.0174154697555     602.0877797669167
 4150.0       0.0206043219251     602.6353390555456
 4200.0       0.0231587471348     603.1843736274685
 4250.0       0.0259717218072     603.7424394691793
 4300.0       0.0290459205348     604.2473176824302
 4350.0       0.0317878806808     604.7880356062989
 4400.0       0.0347236179130     605.3344201035726
 4450.0       0.0374422259940     605.8815948886028
 4500.0       0.0402853822267     606.4038869028676
 4550.0       0.0433483817470     606.9524571895122
 4600.0       0.0461142776539     607.4979488342502
 4650.0       0.0488707140474     608.0534644549840
 4700.0       0.0517470559838     608.5969737740490
 4750.0       0.0545347608228     609.1344469271997
 4800.0       0.0574886095876     609.6869529412695
 4850.0       0.0603606188334     610.2207424999671
 4900.0       0.0631137962919     610.7733035527798
 4950.0       0.0659930400893     611.3131281178217
 5000.0       0.0689277234513     611.8541724687996
# V = 82.971880 (a.u.^3)
    0.0      -0.2108829695024     560.4580292915189
