# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  79.4955     -0.652148328
  78.5507     -0.608905633
  77.6734     -0.565924045
  76.8299     -0.523237902
  76.0201     -0.480809096
  75.2440     -0.438592205
  74.4680     -0.396881825
  73.7594     -0.355016202
  73.0508     -0.313604045
# T= 2550.000000 K
  83.6119     -0.842349781
  82.5323     -0.798797537
  81.4525     -0.754500578
  80.4403     -0.710510707
  79.4955     -0.666696468
  78.5507     -0.623419430
  77.6734     -0.580404583
  76.8299     -0.537686176
  76.0201     -0.495225978
  75.2440     -0.452978599
  74.4680     -0.411238841
  73.7594     -0.369344402
  73.0508     -0.327904418
# T= 2600.000000 K
  83.6119     -0.857110378
  82.5323     -0.813518688
  81.4525     -0.769182396
  80.4403     -0.725154144
  79.4955     -0.681300494
  78.5507     -0.637989114
  77.6734     -0.594941009
  76.8299     -0.552190337
  76.0201     -0.509698747
  75.2440     -0.467420879
  74.4680     -0.425651743
  73.7594     -0.383728489
  73.0508     -0.342260676
# T= 2650.000000 K
  83.6119     -0.871925787
  82.5323     -0.828294651
  81.4525     -0.783919025
  80.4403     -0.739852393
  79.4955     -0.695959332
  78.5507     -0.652613609
  77.6734     -0.609532245
  76.8299     -0.566749309
  76.0201     -0.524226327
  75.2440     -0.481917971
  74.4680     -0.440119456
  73.7594     -0.398167387
  73.0508     -0.356671746
# T= 2700.000000 K
  83.6119     -0.886794973
  82.5323     -0.843124391
  81.4525     -0.798709432
  80.4403     -0.754604420
  79.4955     -0.710671948
  78.5507     -0.667291881
  77.6734     -0.624177259
  76.8299     -0.581362058
  76.0201     -0.538807684
  75.2440     -0.496468840
  74.4680     -0.454640947
  73.7594     -0.412660062
  73.0508     -0.371136593
# T= 2750.000000 K
  83.6119     -0.901716941
  82.5323     -0.858006913
  81.4525     -0.813552620
  80.4403     -0.769409227
  79.4955     -0.725437345
  78.5507     -0.682022935
  77.6734     -0.638875054
  76.8299     -0.596027588
  76.0201     -0.553441822
  75.2440     -0.511072490
  74.4680     -0.469215218
  73.7594     -0.427205518
  73.0508     -0.385654221
# T= 2800.000000 K
