# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
  35.8337      0.659574831
  35.4288      0.685052001
  34.9564      0.710239791
  34.5515      0.734723790
# T= 2850.000000 K
  41.1649      0.418007545
  40.4226      0.440469408
  39.7477      0.468775675
  39.0729      0.497294315
  38.4656      0.525483175
  37.9257      0.552717626
  37.3858      0.577771655
  36.8460      0.602683685
  36.3061      0.627994840
  35.8337      0.654166334
  35.4288      0.679661153
  34.9564      0.704866637
  34.5515      0.729360602
# T= 2900.000000 K
  41.1649      0.412606410
  40.4226      0.434951529
  39.7477      0.463273949
  39.0729      0.491827984
  38.4656      0.520047153
  37.9257      0.547300502
  37.3858      0.572335134
  36.8460      0.597232376
  36.3061      0.622545562
  35.8337      0.648741169
  35.4288      0.674253637
  34.9564      0.699476815
  34.5515      0.723980745
# T= 2950.000000 K
  41.1649      0.407189339
  40.4226      0.429417363
  39.7477      0.457755934
  39.0729      0.486345482
  38.4656      0.514594972
  37.9257      0.541867216
  37.3858      0.566882345
  36.8460      0.591764711
  36.3061      0.617079903
  35.8337      0.643299623
  35.4288      0.668829741
  34.9564      0.694070612
  34.5515      0.718584508
# T= 3000.000000 K
  41.1649      0.401756602
  40.4226      0.423867185
  39.7477      0.452221907
  39.0729      0.480847084
  38.4656      0.509126905
  37.9257      0.536418043
  37.3858      0.561413566
  36.8460      0.586280967
  36.3061      0.611598141
  35.8337      0.637841974
  35.4288      0.663389741
  34.9564      0.688648307
  34.5515      0.713172168
# T= 3050.000000 K
  41.1649      0.396308460
  40.4226      0.418301262
  39.7477      0.446672133
  39.0729      0.475333054
  38.4656      0.503643217
  37.9257      0.530953246
  37.3858      0.555929063
  36.8460      0.580781411
  36.3061      0.606100545
  35.8337      0.632368490
  35.4288      0.657933907
  34.9564      0.683210167
  34.5515      0.707743994
# T= 3100.000000 K
  41.1649      0.390845166
  40.4226      0.412719853
  39.7477      0.441106873
  39.0729      0.469803649
  38.4656      0.498144165
  37.9257      0.525473082
  37.3858      0.550429092
  36.8460      0.575266304
  36.3061      0.600587373
  35.8337      0.626879432
  35.4288      0.652462499
  34.9564      0.677756452
  34.5515      0.702300244
# T= 3150.000000 K
  41.1649      0.385366963
  40.4226      0.407123207
  39.7477      0.435526375
  39.0729      0.464259117
  38.4656      0.492629995
  37.9257      0.519977799
  37.3858      0.544913905
  36.8460      0.569735896
  36.3061      0.595058878
  35.8337      0.621375050
  35.4288      0.646975766
  34.9564      0.672287413
  34.5515      0.696841171
# T= 3200.000000 K
  41.1649      0.379874090
  40.4226      0.401511566
  39.7477      0.429930881
  39.0729      0.458699698
  38.4656      0.487100949
  37.9257      0.514467637
  37.3858      0.539383742
  36.8460      0.564190430
  36.3061      0.589515302
  35.8337      0.615855587
  35.4288      0.641473953
  34.9564      0.666803294
  34.5515      0.691367017
# T= 3250.000000 K
  41.1649      0.374366774
  40.4226      0.395885164
  39.7477      0.424320625
  39.0729      0.453125624
  38.4656      0.481557258
  37.9257      0.508942828
  37.3858      0.533838838
  36.8460      0.558630141
  36.3061      0.583956882
  35.8337      0.610321280
  35.4288      0.635957295
  34.9564      0.661304330
  34.5515      0.685878019
# T= 3300.000000 K
  41.1649      0.368845238
  40.4226      0.390244229
  39.7477      0.418695835
  39.0729      0.447537122
  38.4656      0.475999148
  37.9257      0.503403598
  37.3858      0.528279418
  36.8460      0.553055257
  36.3061      0.578383845
  35.8337      0.604772356
  35.4288      0.630426021
  34.9564      0.655790750
  34.5515      0.680374404
# T= 3350.000000 K
  41.1649      0.363309698
  40.4226      0.384588980
  39.7477      0.413056731
  39.0729      0.441934409
  38.4656      0.470426837
  37.9257      0.497850165
  37.3858      0.522705704
  36.8460      0.547466000
  36.3061      0.572796414
  35.8337      0.599209038
  35.4288      0.624880352
  34.9564      0.650262774
  34.5515      0.674856395
# T= 3400.000000 K
  41.1649      0.357760363
  40.4226      0.378919632
  39.7477      0.407403526
  39.0729      0.436317697
  38.4656      0.464840537
  37.9257      0.492282742
  37.3858      0.517117909
  36.8460      0.541862583
  36.3061      0.567194802
  35.8337      0.593631539
  35.4288      0.619320503
  34.9564      0.644720619
  34.5515      0.669324205
# T= 3450.000000 K
  41.1649      0.352197435
  40.4226      0.373236391
  39.7477      0.401736429
  39.0729      0.430687193
  38.4656      0.459240454
  37.9257      0.486701533
  37.3858      0.511516239
  36.8460      0.536245216
  36.3061      0.561579218
  35.8337      0.588040069
  35.4288      0.613746682
  34.9564      0.639164492
  34.5515      0.663778044
# T= 3500.000000 K
  41.1649      0.346621112
  40.4226      0.367539460
  39.7477      0.396055639
  39.0729      0.425043097
  38.4656      0.453626788
  37.9257      0.481106739
  37.3858      0.505900895
  36.8460      0.530614100
  36.3061      0.555949866
  35.8337      0.582434829
  35.4288      0.608159092
  34.9564      0.633594596
  34.5515      0.658218113
# T= 3550.000000 K
  41.1649      0.341031584
  40.4226      0.361829033
  39.7477      0.390361354
  39.0729      0.419385603
  38.4656      0.447999733
  37.9257      0.475498555
  37.3858      0.500272074
  36.8460      0.524969432
  36.3061      0.550306941
  35.8337      0.576816018
  35.4288      0.602557930
  34.9564      0.628011128
  34.5515      0.652644611
# T= 3600.000000 K
  41.1649      0.335429039
  40.4226      0.356105301
  39.7477      0.384653762
  39.0729      0.413714898
  38.4656      0.442359477
  37.9257      0.469877167
  37.3858      0.494629965
  36.8460      0.519311403
  36.3061      0.544650635
  35.8337      0.571183825
  35.4288      0.596943387
  34.9564      0.622414279
  34.5515      0.647057727
# T= 3650.000000 K
  41.1649      0.329813656
  40.4226      0.350368448
  39.7477      0.378933049
  39.0729      0.408031168
  38.4656      0.436706204
  37.9257      0.464242761
  37.3858      0.488974752
  36.8460      0.513640198
  36.3061      0.538981134
  35.8337      0.565538437
  35.4288      0.591315649
  34.9564      0.616804234
  34.5515      0.641457648
# T= 3700.000000 K
  41.1649      0.324185612
  40.4226      0.344618655
  39.7477      0.373199395
  39.0729      0.402334590
  38.4656      0.431040091
  37.9257      0.458595514
  37.3858      0.483306615
  36.8460      0.507955997
  36.3061      0.533298619
  35.8337      0.559880034
  35.4288      0.585674896
  34.9564      0.611181175
  34.5515      0.635844554
# T= 3750.000000 K
  41.1649      0.318545077
  40.4226      0.338856096
  39.7477      0.367452974
  39.0729      0.396625338
  38.4656      0.425361314
  37.9257      0.452935599
  37.3858      0.477625729
  36.8460      0.502258977
  36.3061      0.527603264
  35.8337      0.554208793
