# T (K)      C-ph_V_V (J K^-1 mol^-1)
# V = 188.616000 (a.u.^3)
 2100.0      49.2041789826679
 2200.0      49.2630985908684
 2300.0      49.3146201041602
 2400.0      49.3599279885171
 2500.0      49.3999795706412
 2600.0      49.4355552114212
 2700.0      49.4672960474471
 2800.0      49.4957326904123
 2900.0      49.5213072715936
 3000.0      49.5443905340830
 3100.0      49.5652952017287
 3200.0      49.5842865217347
 3300.0      49.6015906423970
 3400.0      49.6174013185804
 3500.0      49.6318853151609
 3600.0      49.6451867890869
 3700.0      49.6574308645571
 3800.0      49.6687265665040
 3900.0      49.6791692405371
 4000.0      49.6888425594430
 4100.0      49.6978201949430
 4200.0      49.7061672169685
 4300.0      49.7139412699952
 4400.0      49.7211935660850
 4500.0      49.7279697265281
 4600.0      49.7343104978783
 4700.0      49.7402523633354
 4800.0      49.7458280665836
 4900.0      49.7510670621104
 5000.0      49.7559959035574
 5100.0      49.7606385796537
 5200.0      49.7650168056561
 5300.0      49.7691502769023
 5400.0      49.7730568899999
 5500.0      49.7767529362821
 5600.0      49.7802532714343
 5700.0      49.7835714645839
 5800.0      49.7867199296455
 5900.0      49.7897100412937
 6000.0      49.7925522375844
# V = 122.752000 (a.u.^3)
    5.0       0.0031314051404
  100.0      12.1191520873670
  200.0      21.8308581070546
  300.0      29.8347117096544
  400.0      35.7338957561811
  500.0      39.6687127472195
  600.0      42.2750222465053
  700.0      44.0435237012836
  800.0      45.2814448576725
  900.0      46.1746796951139
 1000.0      46.8371214976938
 1100.0      47.3404009047810
 1200.0      47.7309011021540
 1300.0      48.0395209745173
 1400.0      48.2873929851553
 1500.0      48.4893200415496
 1600.0      48.6558976051093
 1700.0      48.7948584696678
 1800.0      48.9119459490441
 1900.0      49.0114937654265
 2000.0      49.0968192119446
 2100.0      49.1704948258633
 2200.0      49.2345394111462
 2300.0      49.2905545174765
 2400.0      49.3398233939517
 2500.0      49.3833837136745
 2600.0      49.4220816944487
 2700.0      49.4566128437201
 2800.0      49.4875529647650
 2900.0      49.5153819886403
 3000.0      49.5405024630851
 3100.0      49.5632540214049
 3200.0      49.5839247977941
 3300.0      49.6027605023942
 3400.0      49.6199716876584
 3500.0      49.6357396057864
 3600.0      49.6502209604495
 3700.0      49.6635517846714
 3800.0      49.6758506235171
 3900.0      49.6872211602426
 4000.0      49.6977543942528
 4100.0      49.7075304560810
 4200.0      49.7166201268278
 4300.0      49.7250861157349
 4400.0      49.7329841388666
 4500.0      49.7403638334711
 4600.0      49.7472695359906
 4700.0      49.7537409464480
 4800.0      49.7598136977676
 4900.0      49.7655198452492
 5000.0      49.7708882887318
 5100.0      49.7759451378107
 5200.0      49.7807140287136
 5300.0      49.7852164000082
 5400.0      49.7894717331355
 5500.0      49.7934977628029
 5600.0      49.7973106614748
 5700.0      49.8009252015376
 5800.0      49.8043548981747
 5900.0      49.8076121355261
 6000.0      49.8107082783309
# V = 118.771000 (a.u.^3)
    5.0       0.0078459763069
  100.0      12.7281803509021
  200.0      21.6454322754189
  300.0      29.2630288878666
  400.0      35.1317951969632
  500.0      39.1523505150078
  600.0      41.8575988219291
  700.0      43.7111840402342
  800.0      45.0169573845422
  900.0      45.9632835265695
 1000.0      46.6672951619510
 1100.0      47.2033905042385
 1200.0      47.6200798948115
 1300.0      47.9498436510631
 1400.0      48.2149811642573
 1500.0      48.4311592609847
 1600.0      48.6096181941365
 1700.0      48.7585769136098
 1800.0      48.8841492903134
 1900.0      48.9909545929639
 2000.0      49.0825325026651
 2100.0      49.1616305235257
 2200.0      49.2304064470686
 2300.0      49.2905732340518
 2400.0      49.3435042020481
 2500.0      49.3903104212408
 2600.0      49.4318983693809
 2700.0      49.4690133757178
 2800.0      49.5022727066598
 2900.0      49.5321910134484
 3000.0      49.5592000865507
 3100.0      49.5836643232735
 3200.0      49.6058929369810
 3300.0      49.6261496675443
 3400.0      49.6446605595407
 3500.0      49.6616202345292
 3600.0      49.6771969809687
 3700.0      49.6915369093351
 3800.0      49.7047673632736
 3900.0      49.7169997349673
 4000.0      49.7283318005551
 4100.0      49.7388496667430
 4200.0      49.7486294007567
 4300.0      49.7577384010887
 4400.0      49.7662365550395
 4500.0      49.7741772200799
 4600.0      49.7816080589920
 4700.0      49.7885717531392
 4800.0      49.7951066137529
 4900.0      49.8012471075497
 5000.0      49.8070243101176
 5100.0      49.8124662981840
 5200.0      49.8175984899976
 5300.0      49.8224439415124
 5400.0      49.8270236048092
 5500.0      49.8313565541534
 5600.0      49.8354601842363
 5700.0      49.8393503844408
 5800.0      49.8430416923870
 5900.0      49.8465474295231
 6000.0      49.8498798211225
# V = 114.857000 (a.u.^3)
    5.0       0.0233399878155
  100.0      12.8802747949396
  200.0      21.2005001411441
  300.0      28.4508668383881
  400.0      34.2709936612001
  500.0      38.3702825003670
  600.0      41.1755711027572
  700.0      43.1183312795283
  800.0      44.4966243952572
  900.0      45.5003936031017
 1000.0      46.2497568770598
 1100.0      46.8218656254378
 1200.0      47.2674218334143
 1300.0      47.6205689650175
 1400.0      47.9048503450398
 1500.0      48.1368625900653
 1600.0      48.3285448607168
 1700.0      48.4886459544526
 1800.0      48.6236853484816
 1900.0      48.7385959555505
 2000.0      48.8371624249879
 2100.0      48.9223254505685
 2200.0      48.9963965934874
 2300.0      49.0612122841445
 2400.0      49.1182458026523
 2500.0      49.1686897817219
 2600.0      49.2135177365966
 2700.0      49.2535304753168
 2800.0      49.2893914746088
 2900.0      49.3216541102740
 3000.0      49.3507828100917
 3100.0      49.3771696266962
 3200.0      49.4011473264713
 3300.0      49.4229998048312
 3400.0      49.4429704327569
 3500.0      49.4612687901233
 3600.0      49.4780761317880
 3700.0      49.4935498513031
 3800.0      49.5078271465460
 3900.0      49.5210280459785
 4000.0      49.5332579196606
 4100.0      49.5446095727268
 4200.0      49.5551649987038
 4300.0      49.5649968543080
 4400.0      49.5741697050898
 4500.0      49.5827410816775
 4600.0      49.5907623787920
 4700.0      49.5982796231855
 4800.0      49.6053341318772
 4900.0      49.6119630782150
 5000.0      49.6181999802086
 5100.0      49.6240751230858
 5200.0      49.6296159259947
 5300.0      49.6348472611249
 5400.0      49.6397917321692
 5500.0      49.6444699179338
 5600.0      49.6489005859915
 5700.0      49.6531008805100
 5800.0      49.6570864877614
 5900.0      49.6608717822888
 6000.0      49.6644699562703
