# T (K)     Gibbs free energy (Ry.)
    9.0      -1.2928014478246
    9.0      -1.3066805491395
    9.0      -1.3206484893880
    9.0      -1.3347127057735
    9.0      -1.3488655587632
    9.0      -1.3631154897575
    9.0      -1.3774481471567
    9.0      -1.3918905885289
   10.0      -0.7741182520709
   10.0      -0.7742631979121
   10.0      -0.7752550894046
   10.0      -0.7772543854462
   10.0      -0.7801648520397
   10.0      -0.7838600643813
   10.0      -0.7882294390667
   10.0      -0.7931843838670
   10.0      -0.7986547844405
   10.0      -0.8045846503839
   10.0      -0.8109286242897
   10.0      -0.8176494006806
   10.0      -0.8247158688478
   10.0      -0.8321017522070
   10.0      -0.8397846079516
   10.0      -0.8477450829347
   10.0      -0.8559663410489
   10.0      -0.8644336280721
   10.0      -0.8731339290029
   10.0      -0.8820556971543
   10.0      -0.8911886397927
   10.0      -0.9005235413175
   10.0      -0.9100521222095
   10.0      -0.9197669216588
   10.0      -0.9296612031010
   10.0      -0.9397288746998
   10.0      -0.9499644180147
   10.0      -0.9603628350344
   10.0      -0.9709196072046
   10.0      -0.9816306438246
   10.0      -0.9924922666219
   10.0      -1.0035011705513
   10.0      -1.0146544024590
   10.0      -1.0259493570677
   10.0      -1.0373837508418
   10.0      -1.0489556290522
   10.0      -1.0606633447512
   10.0      -1.0725055746362
   10.0      -1.0844813170634
   10.0      -1.0965899007865
   10.0      -1.1088310082759
   10.0      -1.1212046885560
   10.0      -1.1337113878513
   10.0      -1.1463519964437
   10.0      -1.1591278949035
   10.0      -1.1720409894722
   10.0      -1.1850938555330
   10.0      -1.1982898046637
   10.0      -1.2116329462727
   10.0      -1.2251286616168
   10.0      -1.2386850097651
   10.0      -1.2522144748837
   10.0      -1.2658215887773
   10.0      -1.2795302077528
   10.0      -1.2933374747855
   10.0      -1.3072345593988
   10.0      -1.3212269892895
   10.0      -1.3353091352525
   10.0      -1.3494871357479
   10.0      -1.3637493964425
   10.0      -1.3781176675147
   11.0      -0.7635083924350
   11.0      -0.7636520533607
   11.0      -0.7646379351409
   11.0      -0.7666263425222
   11.0      -0.7695225509087
   11.0      -0.7732013658649
   11.0      -0.7775528815070
   11.0      -0.7824888654251
   11.0      -0.7879393990859
   11.0      -0.7938486007441
   11.0      -0.8001711723592
   11.0      -0.8068698389503
   11.0      -0.8139135011234
   11.0      -0.8212758816961
   11.0      -0.8289345277054
   11.0      -0.8368700695811
   11.0      -0.8450656487148
   11.0      -0.8535064841871
   11.0      -0.8621795293398
   11.0      -0.8710732025373
   11.0      -0.8801771709886
   11.0      -0.8894821762003
   11.0      -0.8989798901129
   11.0      -0.9086627997836
   11.0      -0.9185241113751
   11.0      -0.9285576698693
   11.0      -0.9387578886460
   11.0      -0.9491196945794
   11.0      -0.9596384866601
   11.0      -0.9703100837495
   11.0      -0.9811307086913
   11.0      -0.9920969469452
   11.0      -1.0032057239969
   11.0      -1.0144543007819
   11.0      -1.0258402439697
   11.0      -1.0373614339913
   11.0      -1.0490160366474
   11.0      -1.0608025202908
   11.0      -1.0727196475794
   11.0      -1.0847664786346
   11.0      -1.0969423949497
   11.0      -1.1092470927716
   11.0      -1.1216806234321
   11.0      -1.1342434072506
   11.0      -1.1469362827169
   11.0      -1.1597605264729
   11.0      -1.1727179515670
   11.0      -1.1858109623079
   11.0      -1.1990425949110
   11.0      -1.2124168487071
   11.0      -1.2258668601342
   11.0      -1.2393252151493
   11.0      -1.2528655606085
   11.0      -1.2665058720552
   11.0      -1.2802438279443
   11.0      -1.2940721343134
   11.0      -1.3079947176548
   11.0      -1.3220077283211
   11.0      -1.3361153231030
   11.0      -1.3503083231356
   11.0      -1.3646038656010
   12.0      -0.7529460852656
   12.0      -0.7530885796862
   12.0      -0.7540688750084
   12.0      -0.7560469840622
   12.0      -0.7589296107054
   12.0      -0.7625927585913
   12.0      -0.7669271873562
   12.0      -0.7718450200096
   12.0      -0.7772765324242
   12.0      -0.7831659516222
   12.0      -0.7894680398983
   12.0      -0.7961455541391
   12.0      -0.8031674082148
   12.0      -0.8105073262781
   12.0      -0.8181428479434
   12.0      -0.8260545895061
   12.0      -0.8342256733527
   12.0      -0.8426412945366
   12.0      -0.8512883791024
   12.0      -0.8601553135637
   12.0      -0.8692317304037
   12.0      -0.8785083320903
   12.0      -0.8879767479684
   12.0      -0.8976294187262
   12.0      -0.9074594990281
   12.0      -0.9174607789879
   12.0      -0.9276276108676
   12.0      -0.9379548551774
   12.0      -0.9484378391059
   12.0      -0.9590723017846
   12.0      -0.9698543792319
   12.0      -0.9807805616604
   12.0      -0.9918476692863
   12.0      -1.0030528471740
   12.0      -1.0143935327629
   12.0      -1.0258674649666
   12.0      -1.0374726496403
   12.0      -1.0492073779971
   12.0      -1.0610702133562
   12.0      -1.0730599901139
   12.0      -1.0851758383706
   12.0      -1.0974171612980
   12.0      -1.1097836851465
   12.0      -1.1222754464821
   12.0      -1.1348928442790
   12.0      -1.1476366508524
   12.0      -1.1605080738631
   12.0      -1.1735088061810
   12.0      -1.1866410548450
   12.0      -1.1999077632618
   12.0      -1.2132626543003
   12.0      -1.2266545596247
   12.0      -1.2401316893013
   12.0      -1.2537071519366
   12.0      -1.2673790407507
   12.0      -1.2811413560204
   12.0      -1.2949967045905
   12.0      -1.3089428065844
   12.0      -1.3229821349093
   12.0      -1.3371076147157
   12.0      -1.3513324124599
   13.0      -0.7424302776208
   13.0      -0.7425717180204
   13.0      -0.7435468280310
   13.0      -0.7455151989451
   13.0      -0.7483848861300
