# T (K)      fittedC_V_V (J K^-1 mol^-1)
# V= 188.616000 (a.u.^3)
  100.0      16.2116678400703
  200.0      34.6544138336542
  300.0      40.0072250959592
  400.0      44.2129082030968
  500.0      45.8626250073460
  600.0      47.0616202165354
  700.0      47.7427261900507
  800.0      48.2243757093167
  900.0      48.5522383992432
 1000.0      48.7936842662830
 1100.0      48.9720088636481
 1200.0      49.1089498173972
 1300.0      49.2166178921759
 1400.0      49.3005984930391
 1500.0      49.3697325872818
 1600.0      49.4254972469275
 1700.0      49.4715125608722
 1800.0      49.5104168624022
 1900.0      49.5421946336805
 2000.0      49.5695233777141
 2100.0      49.5932111015589
 2200.0      49.6134520460441
 2300.0      49.6306404633114
 2400.0      49.6437204279625
 2500.0      49.6573119174702
 2600.0      49.6710774451612
 2700.0      49.6741129867246
 2800.0      49.6912973089545
 2900.0      49.6903065115291
 3000.0      49.6973194490106
 3100.0      49.7096354035111
 3200.0      49.7030494744369
 3300.0      49.7257921101303
 3400.0      49.7020714575181
 3500.0      49.7291831577600
 3600.0      49.7184864059998
 3700.0      49.7182780066635
 3800.0      49.7426451503065
 3900.0      49.6952873528623
 4000.0      49.7621343096633
 4100.0      49.6878081157297
 4200.0      49.7479483363396
 4300.0      49.7238084743194
 4400.0      49.7554491035591
 4500.0      49.4743099658060
 4600.0      50.7500937528482
 4700.0      45.8697630322863
 4800.0      64.1440162261809
 4900.0      -4.7424310301101
 5000.0     -52.8286475453844
 5100.0      62.1521918675346
 5200.0      52.5088532920484
 5300.0      55.3221070235610
 5400.0      47.5495664401350
 5500.0      54.3856155872270
 5600.0      50.3826126926658
 5700.0      56.3006595657079
 5800.0      47.3442151836659
 5900.0      57.5607152397410
 6000.0      68.0958668376446
# V= 180.420556 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.2031707814700
  200.0      34.6461579542711
  300.0      40.0020928866418
  400.0      44.2094262073556
  500.0      45.8602529220805
  600.0      47.0598922567060
  700.0      47.7414376660930
  800.0      48.2233825814358
  900.0      48.5514641372191
 1000.0      48.7930665383710
 1100.0      48.9715180814535
 1200.0      49.1085577284230
 1300.0      49.2163033031611
 1400.0      49.3003542822123
 1500.0      49.3695433401451
 1600.0      49.4253573970241
 1700.0      49.4714171726765
 1800.0      49.5103584729161
 1900.0      49.5421740662670
 2000.0      49.5695353669612
 2100.0      49.5932519978451
 2200.0      49.6135199634608
 2300.0      49.6307348981038
 2400.0      49.6438479355034
 2500.0      49.6574614804755
 2600.0      49.6712392719265
 2700.0      49.6743254356478
 2800.0      49.6914970568260
 2900.0      49.6905615204191
 3000.0      49.6975968602149
 3100.0      49.7099027342997
 3200.0      49.7033844672368
 3300.0      49.7260807902455
 3400.0      49.7024789297662
 3500.0      49.7295262048856
 3600.0      49.7188963927495
 3700.0      49.7187235687090
 3800.0      49.7430192125780
 3900.0      49.6958743094746
 4000.0      49.7624903635446
 4100.0      49.6884723408101
 4200.0      49.7484011271672
 4300.0      49.7243906071163
 4400.0      49.7559170878538
 4500.0      49.4758572784870
 4600.0      50.7469108918736
 4700.0      45.8847845836217
 4800.0      64.0909263956226
 4900.0      -4.5386128615399
 5000.0     -52.4382444118564
 5100.0      62.1026030135468
 5200.0      52.5081695168645
 5300.0      55.3078137721429
 5400.0      47.5611335566752
 5500.0      54.3643338593947
 5600.0      50.3971322433291
 5700.0      56.2745026321102
 5800.0      47.3622979953031
 5900.0      57.5342887479704
 6000.0      68.0234116839570
# V= 179.675515 (a.u.^3)
    0.0       0.0000000000000
  100.0      16.1950413960799
  200.0      34.6382600993501
  300.0      39.9971835469906
  400.0      44.2060955141355
  500.0      45.8579839583184
  600.0      47.0582394366806
  700.0      47.7402051895761
  800.0      48.2224326640995
  900.0      48.5507235766798
 1000.0      48.7924757096266
 1100.0      48.9710486850589
 1200.0      49.1081827393574
 1300.0      49.2160024488795
 1400.0      49.3001207528064
