# T (K)               Helmholtz Free Energy (Ry.)
# V= 188.6160000000000
 4100.00      -1.2448417840099
 4200.00      -1.2575476820798
 4300.00      -1.2703439367852
 4400.00      -1.2832284516748
 4500.00      -1.2961991973492
 4600.00      -1.3092542848715
 4700.00      -1.3223918906308
 4800.00      -1.3356102156897
 4900.00      -1.3489076702988
 5000.00      -1.3622423450654
 5100.00      -1.3755944391636
 5200.00      -1.3890141778556
 5300.00      -1.4025117321867
 5400.00      -1.4160847927749
 5500.00      -1.4297286295475
 5600.00      -1.4434434243089
 5700.00      -1.4572292967478
 5800.00      -1.4710849644166
 5900.00      -1.4850075292415
 6000.00      -1.4989999175058
# V= 181.9106363636364
    0.00      -0.8736846415011
  100.00      -0.8739282285994
  200.00      -0.8753073844993
  300.00      -0.8778879830530
  400.00      -0.8814817753010
  500.00      -0.8859109103775
  600.00      -0.8910394657638
  700.00      -0.8967656974614
  800.00      -0.9030120992639
  900.00      -0.9097181988272
 1000.00      -0.9168357208252
 1100.00      -0.9243253419248
 1200.00      -0.9321544642989
 1300.00      -0.9402956570815
 1400.00      -0.9487255363021
 1500.00      -0.9574239389138
 1600.00      -0.9663733099949
 1700.00      -0.9755582297787
 1800.00      -0.9849650501418
 1900.00      -0.9945816081754
 2000.00      -1.0043969967417
 2100.00      -1.0144013815084
 2200.00      -1.0245858511662
 2300.00      -1.0349422932404
 2400.00      -1.0454632911928
 2500.00      -1.0561420385303
 2600.00      -1.0669722696041
 2700.00      -1.0779481960007
 2800.00      -1.0890644504905
 2900.00      -1.1003160526360
 3000.00      -1.1116983548626
 3100.00      -1.1232070218127
 3200.00      -1.1348379975150
 3300.00      -1.1465874726785
 3400.00      -1.1584518772962
 3500.00      -1.1704278317772
 3600.00      -1.1825121697763
 3700.00      -1.1947018854929
 3800.00      -1.2069941401759
 3900.00      -1.2193862488435
 4000.00      -1.2318756434448
 4100.00      -1.2444599181105
 4200.00      -1.2571367403309
 4300.00      -1.2699039301361
 4400.00      -1.2827593916114
 4500.00      -1.2957010984496
 4600.00      -1.3087271593399
 4700.00      -1.3218357502912
 4800.00      -1.3350250777442
 4900.00      -1.3482935420031
 5000.00      -1.3616040498870
 5100.00      -1.3749390760262
 5200.00      -1.3883425192293
 5300.00      -1.4018234898874
 5400.00      -1.4153797645369
 5500.00      -1.4290068289505
 5600.00      -1.4427045996239
 5700.00      -1.4564734752997
 5800.00      -1.4703118617058
 5900.00      -1.4842171974357
 6000.00      -1.4981917801957
# V= 181.1655959595960
    0.00      -0.8744175159819
  100.00      -0.8746569826553
  200.00      -0.8760205628938
  300.00      -0.8785791525472
  400.00      -0.8821478987230
  500.00      -0.8865504824851
  600.00      -0.8916516592854
  700.00      -0.8973500161372
  800.00      -0.9035682248230
  900.00      -0.9102459163369
